age,job,marital,education
66,retired,married,primary
52,blue-collar,married,primary
55,management,married,primary
32,blue-collar,married,primary
20,student,single,secondary
30,management,single,tertiary
54,services,married,secondary
49,unemployed,married,primary
44,technician,married,secondary
34,services,married,secondary
30,unknown,single,tertiary
35,entrepreneur,single,secondary
35,blue-collar,single,secondary
39,blue-collar,married,primary
41,services,married,secondary
37,management,married,tertiary
30,management,single,tertiary
50,management,single,tertiary
50,management,married,tertiary
52,management,married,primary
46,blue-collar,married,primary
37,blue-collar,married,secondary
68,retired,married,primary
24,technician,single,primary
50,technician,single,secondary
50,management,married,tertiary
26,services,married,secondary
61,retired,married,primary
40,blue-collar,single,primary
37,blue-collar,married,primary
18,student,single,secondary
39,management,single,tertiary
40,blue-collar,single,secondary
40,blue-collar,married,secondary
38,services,married,secondary
30,blue-collar,married,primary
35,blue-collar,single,tertiary
27,blue-collar,single,secondary
31,technician,married,secondary
47,unemployed,single,primary
43,technician,married,tertiary
36,management,married,tertiary
57,blue-collar,divorced,primary
43,blue-collar,divorced,primary
34,management,married,tertiary
44,blue-collar,married,primary
37,technician,single,secondary
41,blue-collar,married,secondary
25,services,single,secondary
60,retired,married,primary
43,management,married,tertiary
52,management,married,tertiary
53,self-employed,married,tertiary
50,unemployed,divorced,tertiary
43,housemaid,married,primary
62,retired,married,secondary
50,blue-collar,married,primary
30,technician,married,tertiary
45,management,married,secondary
43,blue-collar,married,primary
30,blue-collar,single,primary
53,blue-collar,married,primary
58,unemployed,married,tertiary
26,services,married,secondary
55,blue-collar,married,primary
44,management,single,tertiary
29,blue-collar,single,secondary
56,retired,married,primary
33,admin.,married,secondary
45,management,married,tertiary
55,management,married,tertiary
41,admin.,single,secondary
34,admin.,married,secondary
43,entrepreneur,married,tertiary
64,retired,married,primary
46,management,single,tertiary
33,management,single,tertiary
42,technician,single,secondary
39,technician,divorced,tertiary
58,retired,married,primary
37,management,married,tertiary
37,blue-collar,single,primary
38,management,married,secondary
30,self-employed,single,tertiary
38,admin.,married,secondary
48,blue-collar,married,primary
32,blue-collar,married,secondary
44,admin.,divorced,secondary
60,retired,married,primary
39,management,married,tertiary
34,services,single,primary
60,management,married,tertiary
32,technician,married,secondary
56,services,married,secondary
35,management,divorced,tertiary
34,admin.,married,tertiary
45,admin.,single,secondary
33,services,single,secondary
27,blue-collar,single,primary
39,management,single,secondary
52,blue-collar,divorced,primary
46,technician,married,secondary
50,blue-collar,married,secondary
46,management,single,primary
24,student,single,secondary
27,student,single,secondary
44,blue-collar,married,primary
41,unknown,single,primary
58,housemaid,married,primary
35,admin.,married,primary
33,blue-collar,married,primary
31,blue-collar,married,secondary
31,management,single,tertiary
40,technician,married,primary
33,blue-collar,single,tertiary
49,blue-collar,married,primary
36,technician,single,secondary
53,blue-collar,married,primary
50,management,divorced,secondary
28,admin.,single,secondary
54,services,married,secondary
56,management,divorced,tertiary
37,blue-collar,married,primary
34,blue-collar,married,primary
40,technician,married,secondary
38,blue-collar,married,primary
33,technician,married,secondary
32,admin.,single,secondary
32,admin.,single,secondary
50,blue-collar,married,tertiary
57,self-employed,married,secondary
27,blue-collar,married,tertiary
33,services,single,secondary
30,blue-collar,married,primary
26,services,married,secondary
51,entrepreneur,married,primary
80,retired,married,secondary
42,blue-collar,married,primary
51,entrepreneur,divorced,tertiary
44,technician,married,primary
43,entrepreneur,married,primary
25,student,married,tertiary
35,technician,married,secondary
44,entrepreneur,married,tertiary
36,technician,married,tertiary
42,management,married,tertiary
36,technician,married,secondary
44,unemployed,divorced,tertiary
35,services,married,secondary
49,management,married,tertiary
57,blue-collar,married,primary
27,blue-collar,married,secondary
67,retired,married,primary
50,entrepreneur,single,primary
23,management,single,tertiary
49,management,married,tertiary
37,management,married,tertiary
54,management,married,tertiary
48,unemployed,married,primary
46,management,married,tertiary
58,services,married,secondary
34,management,divorced,tertiary
34,admin.,divorced,secondary
63,retired,married,primary
27,management,single,tertiary
50,unemployed,married,primary
51,management,married,primary
41,blue-collar,married,primary
34,management,single,tertiary
30,blue-collar,single,primary
51,management,married,primary
31,technician,married,tertiary
56,management,divorced,tertiary
38,housemaid,single,primary
26,student,single,primary
54,housemaid,married,primary
53,unemployed,married,primary
49,services,divorced,secondary
31,admin.,single,tertiary
39,blue-collar,married,primary
51,blue-collar,married,primary
45,admin.,single,secondary
52,blue-collar,married,primary
32,blue-collar,married,secondary
43,technician,married,secondary
30,management,single,tertiary
46,management,married,primary
48,unemployed,married,primary
28,management,single,tertiary
29,admin.,single,tertiary
80,housemaid,married,primary
34,blue-collar,married,secondary
49,admin.,married,primary
41,technician,married,secondary
41,admin.,divorced,secondary
32,management,married,tertiary
57,unknown,married,primary
42,management,divorced,tertiary
36,technician,married,secondary
33,self-employed,married,tertiary
57,retired,married,primary
50,retired,married,tertiary
50,management,married,tertiary
44,technician,married,secondary
59,retired,married,primary
34,management,married,tertiary
52,blue-collar,divorced,primary
56,services,divorced,primary
34,management,married,tertiary
30,management,single,tertiary
40,blue-collar,married,primary
27,technician,single,tertiary
67,retired,single,tertiary
37,blue-collar,divorced,primary
48,management,married,tertiary
47,management,divorced,tertiary
51,admin.,married,primary
55,blue-collar,married,primary
53,blue-collar,married,primary
33,management,single,tertiary
34,services,married,secondary
34,blue-collar,single,secondary
50,entrepreneur,married,tertiary
59,blue-collar,married,primary
59,retired,married,primary
31,services,married,secondary
20,student,single,tertiary
28,blue-collar,single,secondary
36,technician,married,tertiary
48,technician,single,secondary
56,management,married,tertiary
50,services,single,primary
49,unemployed,married,tertiary
46,housemaid,divorced,primary
38,blue-collar,divorced,primary
50,management,married,tertiary
28,entrepreneur,single,tertiary
37,blue-collar,married,primary
48,blue-collar,married,secondary
41,blue-collar,married,primary
38,blue-collar,single,secondary
58,retired,married,secondary
38,entrepreneur,married,tertiary
32,technician,single,tertiary
29,technician,single,secondary
42,technician,married,secondary
37,blue-collar,married,secondary
59,blue-collar,married,primary
34,blue-collar,married,primary
40,management,married,primary
48,blue-collar,married,primary
31,technician,single,tertiary
35,services,married,secondary
38,services,married,secondary
34,management,single,primary
54,housemaid,married,tertiary
24,services,married,tertiary
52,entrepreneur,divorced,primary
26,unemployed,single,tertiary
45,blue-collar,married,primary
30,entrepreneur,married,secondary
43,blue-collar,married,primary
59,retired,divorced,secondary
45,blue-collar,married,secondary
47,housemaid,divorced,primary
27,technician,single,tertiary
42,technician,married,secondary
35,blue-collar,married,primary
39,blue-collar,divorced,primary
38,blue-collar,single,primary
35,admin.,divorced,secondary
49,admin.,married,secondary
34,management,married,tertiary
51,management,married,tertiary
31,technician,married,tertiary
30,management,married,tertiary
35,blue-collar,married,primary
31,blue-collar,married,primary
35,blue-collar,single,primary
39,blue-collar,married,primary
23,student,single,secondary
59,admin.,married,secondary
28,admin.,single,secondary
29,admin.,single,secondary
44,services,married,secondary
36,blue-collar,married,secondary
62,retired,married,primary
32,blue-collar,married,secondary
49,management,married,tertiary
37,blue-collar,married,primary
44,blue-collar,married,secondary
59,management,married,primary
47,blue-collar,married,primary
31,management,married,tertiary
36,housemaid,married,primary
47,admin.,married,secondary
54,self-employed,married,primary
76,retired,married,primary
46,entrepreneur,divorced,tertiary
60,housemaid,divorced,primary
32,technician,married,secondary
40,retired,single,primary
37,services,married,secondary
48,services,married,secondary
42,blue-collar,married,secondary
55,retired,married,secondary
60,management,divorced,primary
34,management,married,tertiary
36,management,single,tertiary
45,entrepreneur,divorced,tertiary
47,services,married,secondary
36,blue-collar,married,secondary
44,technician,married,secondary
43,management,married,tertiary
39,admin.,single,secondary
46,technician,married,secondary
28,services,single,tertiary
41,entrepreneur,single,tertiary
28,blue-collar,married,primary
36,admin.,married,secondary
37,admin.,married,secondary
27,blue-collar,married,secondary
31,admin.,single,secondary
43,blue-collar,married,secondary
52,blue-collar,married,primary
55,housemaid,married,primary
41,retired,divorced,primary
41,blue-collar,married,primary
40,retired,married,primary
75,retired,married,secondary
51,management,married,tertiary
32,technician,single,tertiary
31,admin.,single,tertiary
36,blue-collar,married,primary
38,management,single,tertiary
41,blue-collar,married,primary
39,blue-collar,married,secondary
40,blue-collar,married,primary
34,management,single,tertiary
47,housemaid,married,tertiary
54,blue-collar,married,secondary
39,management,divorced,tertiary
59,management,married,primary
40,housemaid,married,primary
47,blue-collar,single,primary
51,blue-collar,married,primary
32,technician,single,tertiary
58,blue-collar,married,secondary
58,retired,married,primary
60,retired,married,secondary
36,housemaid,married,primary
40,technician,married,secondary
52,blue-collar,married,primary
31,technician,married,tertiary
27,services,single,secondary
35,admin.,single,secondary
43,admin.,divorced,secondary
30,management,single,tertiary
38,blue-collar,married,primary
30,self-employed,single,tertiary
38,technician,married,secondary
39,blue-collar,married,secondary
39,technician,single,tertiary
55,blue-collar,divorced,primary
35,retired,single,primary
58,retired,married,primary
48,blue-collar,single,secondary
55,management,divorced,tertiary
49,blue-collar,married,primary
45,blue-collar,married,primary
60,unemployed,married,primary
65,retired,married,tertiary
53,admin.,divorced,secondary
40,blue-collar,married,primary
53,blue-collar,married,primary
48,unemployed,married,tertiary
26,admin.,single,secondary
59,blue-collar,married,primary
56,management,married,primary
33,blue-collar,single,primary
36,management,single,tertiary
53,self-employed,married,tertiary
30,blue-collar,single,secondary
51,management,married,primary
36,services,married,tertiary
44,unemployed,married,primary
28,blue-collar,single,secondary
38,services,married,tertiary
42,management,married,tertiary
41,management,married,tertiary
60,retired,divorced,tertiary
25,blue-collar,single,secondary
33,services,married,secondary
24,admin.,single,tertiary
39,admin.,single,secondary
44,housemaid,married,primary
46,management,married,tertiary
59,management,married,primary
34,management,married,tertiary
37,services,married,secondary
39,blue-collar,single,primary
38,entrepreneur,single,primary
34,blue-collar,married,secondary
34,management,married,tertiary
41,management,married,tertiary
46,retired,married,primary
35,technician,single,secondary
28,blue-collar,married,secondary
44,management,divorced,tertiary
41,admin.,divorced,tertiary
40,blue-collar,married,primary
64,retired,married,primary
37,services,married,secondary
41,management,single,tertiary
36,management,single,tertiary
30,services,divorced,secondary
27,admin.,married,secondary
47,technician,married,secondary
53,services,single,secondary
28,blue-collar,married,secondary
26,student,single,secondary
31,technician,married,secondary
36,entrepreneur,single,secondary
42,unknown,single,primary
46,blue-collar,married,primary
50,services,divorced,secondary
27,blue-collar,single,primary
34,blue-collar,married,secondary
31,technician,married,tertiary
31,blue-collar,married,primary
37,blue-collar,married,primary
30,admin.,married,secondary
41,blue-collar,married,primary
37,services,single,tertiary
33,management,married,tertiary
41,services,divorced,secondary
38,blue-collar,married,primary
31,blue-collar,single,secondary
59,housemaid,divorced,tertiary
23,technician,single,secondary
36,entrepreneur,married,primary
25,technician,single,secondary
56,management,divorced,tertiary
42,blue-collar,married,primary
30,management,married,tertiary
27,management,married,tertiary
32,management,married,tertiary
47,technician,married,primary
42,housemaid,married,primary
35,blue-collar,married,primary
34,technician,married,tertiary
47,entrepreneur,married,secondary
45,technician,married,secondary
48,blue-collar,married,primary
56,management,married,tertiary
61,retired,married,primary
47,management,single,tertiary
53,technician,married,primary
35,technician,married,secondary
50,management,divorced,tertiary
34,admin.,married,secondary
50,management,married,tertiary
35,unemployed,single,primary
31,blue-collar,married,secondary
41,blue-collar,married,primary
47,management,married,tertiary
37,self-employed,married,secondary
33,management,divorced,tertiary
48,unemployed,married,primary
43,technician,married,primary
45,management,divorced,tertiary
27,admin.,married,secondary
37,housemaid,married,secondary
57,housemaid,divorced,primary
30,management,married,tertiary
48,blue-collar,married,primary
33,blue-collar,married,secondary
56,management,married,primary
45,blue-collar,married,primary
58,retired,married,tertiary
30,management,married,tertiary
43,management,married,tertiary
44,management,married,tertiary
59,blue-collar,married,primary
57,management,married,tertiary
40,retired,married,primary
42,self-employed,married,tertiary
33,services,single,secondary
33,blue-collar,married,primary
43,management,married,tertiary
38,technician,married,secondary
38,blue-collar,married,primary
26,blue-collar,single,tertiary
50,retired,married,primary
38,blue-collar,single,primary
32,blue-collar,single,primary
34,technician,married,tertiary
37,unemployed,single,tertiary
61,technician,married,secondary
34,services,married,secondary
55,blue-collar,married,primary
29,blue-collar,married,primary
48,blue-collar,divorced,primary
38,management,married,tertiary
28,management,married,tertiary
48,technician,divorced,tertiary
34,technician,married,tertiary
26,technician,married,tertiary
43,unemployed,married,primary
36,admin.,single,secondary
43,blue-collar,single,secondary
33,management,single,tertiary
30,technician,married,tertiary
38,management,married,primary
34,admin.,married,tertiary
42,blue-collar,married,primary
32,self-employed,married,primary
44,blue-collar,single,secondary
29,self-employed,single,tertiary
59,technician,married,tertiary
58,retired,married,tertiary
33,technician,married,tertiary
38,technician,single,tertiary
54,management,married,tertiary
40,blue-collar,single,primary
60,entrepreneur,married,primary
50,technician,married,primary
26,unemployed,single,tertiary
44,retired,divorced,primary
58,retired,married,tertiary
52,technician,divorced,secondary
35,technician,divorced,secondary
33,management,married,tertiary
47,management,married,primary
49,housemaid,divorced,primary
52,blue-collar,married,primary
33,services,single,secondary
51,blue-collar,married,primary
26,technician,single,tertiary
32,services,single,tertiary
40,management,married,tertiary
53,blue-collar,married,primary
34,technician,married,tertiary
53,blue-collar,married,secondary
38,management,married,tertiary
36,unemployed,single,primary
55,housemaid,married,secondary
34,services,married,secondary
32,technician,single,secondary
30,admin.,single,secondary
27,technician,single,secondary
49,unemployed,married,tertiary
58,blue-collar,single,secondary
32,blue-collar,married,secondary
51,blue-collar,married,primary
40,technician,married,tertiary
32,management,married,tertiary
58,management,single,tertiary
48,housemaid,divorced,secondary
31,admin.,single,secondary
28,housemaid,single,primary
35,entrepreneur,married,tertiary
35,housemaid,married,primary
35,management,married,tertiary
32,technician,single,secondary
43,admin.,married,secondary
30,blue-collar,married,primary
51,technician,married,secondary
61,retired,married,primary
54,services,married,secondary
32,technician,single,tertiary
37,blue-collar,divorced,secondary
55,technician,married,secondary
80,retired,married,tertiary
45,services,single,primary
45,blue-collar,married,primary
46,entrepreneur,married,tertiary
39,technician,divorced,secondary
27,services,single,secondary
31,management,married,tertiary
52,entrepreneur,married,tertiary
29,unemployed,single,primary
38,technician,divorced,secondary
45,management,married,primary
46,admin.,married,secondary
60,blue-collar,married,secondary
43,blue-collar,married,primary
31,technician,single,tertiary
32,entrepreneur,divorced,secondary
35,management,single,tertiary
28,management,married,tertiary
36,services,single,secondary
39,management,married,tertiary
27,services,single,secondary
34,blue-collar,married,secondary
31,management,single,tertiary
29,management,single,tertiary
36,management,single,tertiary
31,entrepreneur,married,tertiary
41,management,married,tertiary
55,technician,divorced,tertiary
44,management,single,tertiary
57,housemaid,divorced,primary
55,technician,married,tertiary
27,technician,single,secondary
75,retired,divorced,primary
31,management,single,tertiary
31,technician,single,secondary
31,management,single,tertiary
32,services,single,tertiary
38,management,married,tertiary
28,technician,married,primary
42,entrepreneur,married,primary
44,services,married,secondary
45,services,married,primary
33,blue-collar,single,tertiary
48,self-employed,married,tertiary
50,blue-collar,divorced,primary
52,retired,married,primary
62,retired,married,primary
27,services,married,primary
72,management,married,tertiary
28,services,single,secondary
38,technician,married,secondary
22,student,single,secondary
36,blue-collar,married,primary
55,blue-collar,married,primary
32,blue-collar,married,secondary
51,blue-collar,married,primary
54,blue-collar,single,secondary
30,admin.,single,secondary
44,management,married,tertiary
28,blue-collar,married,primary
47,blue-collar,married,primary
29,management,married,tertiary
59,blue-collar,married,primary
59,management,single,secondary
37,housemaid,married,secondary
38,blue-collar,single,primary
55,self-employed,married,primary
42,management,married,primary
48,management,married,tertiary
37,self-employed,single,tertiary
40,blue-collar,married,primary
38,management,married,tertiary
39,services,married,secondary
57,technician,married,primary
30,blue-collar,married,primary
40,management,married,tertiary
26,technician,married,tertiary
51,blue-collar,divorced,primary
43,management,married,tertiary
55,management,single,tertiary
57,admin.,single,secondary
35,management,married,tertiary
31,student,single,tertiary
39,management,single,tertiary
37,technician,married,secondary
34,admin.,married,secondary
32,management,married,tertiary
59,unemployed,divorced,secondary
55,management,married,tertiary
26,housemaid,married,tertiary
47,self-employed,divorced,secondary
30,blue-collar,married,primary
54,unknown,married,tertiary
49,management,divorced,tertiary
36,technician,married,secondary
42,technician,married,secondary
29,technician,single,secondary
44,blue-collar,married,primary
59,retired,divorced,tertiary
54,entrepreneur,single,tertiary
39,technician,divorced,secondary
36,technician,married,tertiary
48,services,married,primary
35,technician,single,tertiary
46,technician,married,secondary
67,management,married,secondary
50,blue-collar,married,primary
52,management,married,tertiary
61,retired,married,primary
27,blue-collar,single,secondary
34,entrepreneur,married,secondary
73,retired,married,tertiary
56,retired,married,primary
53,technician,married,tertiary
33,technician,married,tertiary
41,management,single,tertiary
49,blue-collar,married,primary
27,blue-collar,married,primary
45,self-employed,married,tertiary
31,services,single,secondary
52,technician,divorced,tertiary
50,blue-collar,divorced,primary
58,blue-collar,married,primary
49,blue-collar,married,primary
34,technician,married,tertiary
31,technician,married,tertiary
29,blue-collar,married,primary
45,unemployed,single,primary
42,self-employed,married,secondary
33,management,married,tertiary
37,management,married,tertiary
48,management,married,tertiary
34,services,single,secondary
45,management,single,tertiary
26,blue-collar,married,primary
34,technician,single,tertiary
52,self-employed,married,primary
47,management,married,tertiary
46,blue-collar,married,primary
54,services,married,secondary
48,admin.,married,secondary
45,blue-collar,married,primary
37,unemployed,married,tertiary
52,technician,married,secondary
38,blue-collar,married,primary
54,blue-collar,married,primary
57,technician,divorced,secondary
47,management,married,tertiary
38,technician,single,tertiary
37,technician,single,secondary
32,services,married,secondary
37,management,married,tertiary
46,management,married,tertiary
40,management,married,tertiary
31,admin.,single,secondary
54,technician,divorced,tertiary
56,blue-collar,divorced,secondary
29,technician,married,tertiary
56,retired,married,secondary
58,unemployed,married,primary
30,blue-collar,single,secondary
43,blue-collar,married,secondary
42,management,married,tertiary
28,blue-collar,married,secondary
32,services,single,secondary
49,blue-collar,single,primary
21,student,single,secondary
57,retired,married,tertiary
52,admin.,divorced,secondary
53,entrepreneur,married,tertiary
30,management,single,tertiary
36,management,single,tertiary
32,blue-collar,married,primary
40,management,single,tertiary
26,student,single,secondary
56,blue-collar,married,primary
52,blue-collar,married,primary
33,management,married,tertiary
40,admin.,married,tertiary
37,blue-collar,married,primary
60,management,married,tertiary
41,technician,married,secondary
45,technician,married,secondary
47,technician,married,secondary
24,admin.,single,secondary
46,management,married,tertiary
29,entrepreneur,married,tertiary
31,self-employed,married,tertiary
24,services,married,secondary
49,management,single,tertiary
31,self-employed,single,tertiary
30,services,married,secondary
55,housemaid,divorced,primary
30,management,single,tertiary
58,retired,divorced,secondary
32,blue-collar,married,secondary
50,services,divorced,secondary
47,blue-collar,married,primary
41,blue-collar,married,secondary
43,management,married,tertiary
41,management,married,tertiary
55,management,married,primary
30,management,single,tertiary
49,blue-collar,married,primary
31,blue-collar,married,secondary
52,services,divorced,secondary
54,blue-collar,married,primary
50,blue-collar,married,primary
33,admin.,married,secondary
31,technician,single,secondary
34,blue-collar,single,secondary
49,management,married,primary
30,admin.,single,tertiary
37,blue-collar,married,primary
57,services,divorced,primary
30,blue-collar,married,primary
47,blue-collar,married,primary
32,technician,single,secondary
54,unemployed,single,secondary
44,blue-collar,married,primary
42,blue-collar,married,primary
32,technician,married,tertiary
28,blue-collar,married,primary
33,blue-collar,married,primary
52,admin.,divorced,secondary
37,management,married,tertiary
33,technician,married,secondary
32,management,married,tertiary
30,blue-collar,single,secondary
29,services,married,tertiary
28,admin.,single,tertiary
40,management,married,tertiary
29,blue-collar,single,secondary
35,blue-collar,married,primary
46,management,married,tertiary
30,blue-collar,divorced,primary
49,blue-collar,married,primary
51,blue-collar,divorced,secondary
54,blue-collar,married,primary
36,management,married,tertiary
35,blue-collar,divorced,secondary
34,management,divorced,tertiary
29,admin.,married,tertiary
66,retired,married,primary
34,blue-collar,single,secondary
35,self-employed,married,tertiary
52,services,divorced,secondary
42,blue-collar,married,secondary
38,entrepreneur,married,tertiary
44,blue-collar,married,secondary
26,management,single,tertiary
78,retired,divorced,tertiary
23,blue-collar,single,secondary
35,admin.,married,primary
38,services,married,secondary
59,retired,divorced,primary
47,blue-collar,married,primary
30,entrepreneur,married,secondary
51,self-employed,single,secondary
58,retired,married,primary
55,management,married,tertiary
31,blue-collar,single,secondary
29,services,single,secondary
45,technician,married,secondary
32,services,married,tertiary
47,blue-collar,married,primary
30,blue-collar,married,primary
37,self-employed,divorced,tertiary
28,blue-collar,single,secondary
32,management,single,tertiary
28,management,single,tertiary
53,blue-collar,married,secondary
44,blue-collar,married,primary
53,services,married,secondary
30,management,married,tertiary
54,management,married,primary
33,management,married,tertiary
84,retired,married,secondary
29,management,married,tertiary
42,management,married,secondary
40,management,married,tertiary
36,services,married,secondary
36,management,married,tertiary
43,technician,married,tertiary
42,entrepreneur,married,tertiary
46,technician,married,secondary
29,blue-collar,married,primary
41,blue-collar,divorced,secondary
41,blue-collar,married,primary
50,technician,single,tertiary
28,admin.,single,secondary
40,self-employed,married,primary
43,blue-collar,married,primary
46,unemployed,divorced,secondary
36,blue-collar,married,primary
41,blue-collar,married,secondary
51,blue-collar,married,primary
27,admin.,single,tertiary
41,admin.,married,secondary
36,management,married,tertiary
43,blue-collar,married,secondary
62,unemployed,married,primary
33,blue-collar,married,primary
51,housemaid,married,tertiary
48,blue-collar,married,primary
38,technician,married,tertiary
30,technician,single,tertiary
60,technician,married,secondary
43,management,married,tertiary
58,management,married,tertiary
34,admin.,divorced,primary
38,entrepreneur,married,secondary
56,unknown,divorced,primary
52,blue-collar,married,secondary
46,technician,married,tertiary
34,technician,married,tertiary
32,technician,married,secondary
55,management,married,primary
55,services,married,secondary
29,management,married,tertiary
30,admin.,single,secondary
37,technician,married,secondary
43,housemaid,married,primary
44,blue-collar,divorced,secondary
36,blue-collar,single,primary
30,blue-collar,divorced,primary
33,blue-collar,single,secondary
51,technician,married,tertiary
58,services,married,secondary
52,blue-collar,married,primary
37,technician,married,tertiary
25,self-employed,single,secondary
36,blue-collar,married,secondary
46,blue-collar,married,primary
30,technician,married,tertiary
43,unemployed,married,secondary
53,retired,married,primary
50,housemaid,single,primary
41,management,single,tertiary
30,management,single,tertiary
35,blue-collar,single,primary
42,management,divorced,tertiary
50,blue-collar,divorced,primary
43,technician,divorced,primary
24,management,single,tertiary
48,technician,married,secondary
36,management,married,primary
38,self-employed,married,tertiary
39,services,married,primary
33,management,married,tertiary
38,entrepreneur,married,secondary
38,blue-collar,married,secondary
36,blue-collar,married,secondary
32,management,married,tertiary
43,admin.,single,secondary
43,technician,married,tertiary
36,management,married,tertiary
33,technician,married,secondary
32,management,single,tertiary
41,blue-collar,married,primary
36,services,married,secondary
38,management,married,tertiary
28,technician,single,secondary
60,retired,married,primary
42,self-employed,married,tertiary
40,entrepreneur,married,primary
59,retired,divorced,primary
57,housemaid,married,tertiary
29,technician,single,tertiary
41,technician,married,tertiary
30,technician,single,tertiary
38,blue-collar,single,tertiary
59,retired,married,primary
33,technician,married,tertiary
60,retired,married,secondary
33,management,divorced,tertiary
27,services,single,secondary
54,management,divorced,tertiary
33,technician,married,secondary
49,technician,married,primary
53,technician,divorced,primary
28,management,single,secondary
53,admin.,single,secondary
42,services,married,secondary
32,technician,single,tertiary
27,student,single,tertiary
53,unemployed,married,secondary
35,blue-collar,married,primary
27,technician,single,tertiary
52,blue-collar,married,secondary
42,technician,single,secondary
41,blue-collar,married,primary
47,admin.,married,primary
38,blue-collar,married,primary
38,management,married,tertiary
20,student,single,secondary
38,management,married,tertiary
54,unemployed,married,secondary
52,blue-collar,married,secondary
35,management,married,tertiary
32,management,single,tertiary
50,housemaid,married,primary
51,housemaid,divorced,tertiary
46,management,married,tertiary
52,services,married,secondary
31,entrepreneur,single,secondary
32,technician,married,tertiary
42,housemaid,married,primary
28,student,single,tertiary
30,blue-collar,single,primary
58,services,divorced,secondary
40,blue-collar,single,primary
37,management,married,tertiary
53,self-employed,married,secondary
43,admin.,married,secondary
35,self-employed,married,tertiary
36,technician,married,secondary
38,admin.,divorced,secondary
31,blue-collar,single,secondary
30,services,married,primary
32,management,single,tertiary
56,admin.,single,secondary
59,retired,divorced,primary
42,blue-collar,married,primary
32,technician,married,secondary
38,technician,single,tertiary
37,blue-collar,married,primary
49,blue-collar,married,primary
47,services,married,secondary
31,admin.,single,tertiary
31,technician,single,tertiary
51,management,married,tertiary
51,admin.,married,secondary
37,blue-collar,single,secondary
44,blue-collar,married,primary
35,technician,married,secondary
47,entrepreneur,married,secondary
48,blue-collar,married,secondary
53,management,married,tertiary
40,unemployed,married,secondary
35,management,married,tertiary
27,admin.,single,secondary
47,blue-collar,married,primary
32,technician,married,tertiary
41,technician,married,secondary
39,management,married,tertiary
59,blue-collar,married,primary
45,housemaid,divorced,secondary
46,admin.,married,secondary
50,blue-collar,married,primary
24,admin.,married,secondary
27,management,married,tertiary
26,blue-collar,single,secondary
37,management,single,tertiary
37,management,married,tertiary
70,management,married,tertiary
42,entrepreneur,married,tertiary
36,blue-collar,married,primary
35,services,married,secondary
44,blue-collar,married,primary
59,retired,married,primary
42,blue-collar,married,secondary
52,management,married,tertiary
46,technician,divorced,tertiary
29,management,single,tertiary
57,technician,married,primary
35,management,single,tertiary
32,blue-collar,married,primary
30,self-employed,single,tertiary
56,entrepreneur,single,tertiary
39,blue-collar,married,primary
38,technician,married,tertiary
61,self-employed,divorced,tertiary
28,blue-collar,single,secondary
59,management,married,tertiary
32,blue-collar,single,secondary
30,management,single,tertiary
40,technician,married,primary
33,blue-collar,single,tertiary
40,management,married,tertiary
38,management,married,tertiary
50,management,single,primary
50,blue-collar,married,primary
31,management,single,tertiary
49,blue-collar,married,primary
32,technician,married,secondary
35,blue-collar,single,primary
35,technician,single,secondary
61,retired,married,tertiary
37,technician,married,tertiary
47,blue-collar,married,primary
49,housemaid,married,primary
33,management,married,primary
57,management,married,tertiary
32,services,married,secondary
58,blue-collar,divorced,primary
47,blue-collar,married,primary
30,blue-collar,married,primary
26,blue-collar,married,primary
52,unknown,married,primary
33,management,single,tertiary
58,blue-collar,married,primary
34,services,divorced,secondary
35,technician,single,tertiary
30,technician,married,tertiary
34,management,divorced,tertiary
51,management,married,tertiary
52,management,divorced,tertiary
29,blue-collar,married,secondary
27,services,married,secondary
32,services,single,secondary
30,technician,divorced,tertiary
42,admin.,single,secondary
33,blue-collar,divorced,primary
47,blue-collar,married,primary
39,blue-collar,single,primary
55,housemaid,married,primary
49,management,married,tertiary
25,management,single,tertiary
42,blue-collar,divorced,primary
53,blue-collar,married,secondary
39,entrepreneur,married,secondary
42,technician,divorced,tertiary
61,retired,divorced,primary
30,blue-collar,married,primary
39,blue-collar,married,primary
44,technician,married,secondary
40,management,single,tertiary
51,blue-collar,married,primary
40,blue-collar,married,primary
54,blue-collar,married,primary
48,services,married,primary
43,technician,married,primary
48,management,married,tertiary
52,blue-collar,married,primary
46,services,married,tertiary
34,entrepreneur,married,primary
57,technician,divorced,secondary
57,retired,divorced,primary
43,technician,married,secondary
35,technician,divorced,secondary
51,services,divorced,secondary
62,retired,married,secondary
58,management,single,tertiary
39,blue-collar,divorced,secondary
31,admin.,single,secondary
31,management,married,tertiary
31,management,single,secondary
34,blue-collar,married,secondary
37,blue-collar,single,secondary
50,self-employed,married,tertiary
31,management,single,tertiary
58,retired,married,primary
42,technician,single,tertiary
29,blue-collar,married,secondary
30,technician,married,tertiary
31,admin.,single,tertiary
41,entrepreneur,married,tertiary
30,blue-collar,single,primary
31,technician,married,tertiary
33,management,married,tertiary
51,technician,married,tertiary
25,admin.,single,secondary
39,unemployed,single,secondary
57,housemaid,married,tertiary
48,blue-collar,single,primary
31,management,single,tertiary
49,blue-collar,married,primary
53,management,married,tertiary
55,housemaid,married,primary
49,blue-collar,married,secondary
20,student,single,secondary
39,management,married,tertiary
32,management,single,tertiary
38,services,married,primary
41,admin.,divorced,secondary
64,blue-collar,married,primary
58,blue-collar,married,primary
