age,job,marital,education
51,blue-collar,married,primary
35,unknown,divorced,primary
47,blue-collar,married,secondary
28,student,married,tertiary
45,admin.,married,secondary
75,retired,married,secondary
24,admin.,single,secondary
47,retired,married,tertiary
42,technician,married,primary
30,entrepreneur,married,secondary
34,blue-collar,married,primary
41,blue-collar,married,primary
32,technician,married,secondary
56,management,married,tertiary
40,technician,married,primary
39,services,married,secondary
71,retired,married,primary
50,housemaid,divorced,primary
31,management,single,tertiary
33,management,married,tertiary
42,technician,single,secondary
37,admin.,divorced,secondary
40,services,married,secondary
34,blue-collar,married,secondary
31,admin.,single,tertiary
35,blue-collar,married,primary
31,blue-collar,single,primary
33,services,married,secondary
33,admin.,single,secondary
27,blue-collar,single,primary
29,entrepreneur,single,tertiary
68,retired,divorced,primary
47,technician,married,secondary
29,blue-collar,married,secondary
31,unemployed,married,secondary
33,management,divorced,secondary
34,admin.,single,secondary
33,admin.,single,secondary
45,admin.,divorced,primary
54,technician,married,secondary
48,self-employed,married,primary
34,blue-collar,married,primary
50,blue-collar,married,secondary
35,technician,single,secondary
41,technician,married,tertiary
55,blue-collar,married,secondary
44,blue-collar,married,secondary
31,technician,single,tertiary
52,management,married,tertiary
23,blue-collar,single,primary
35,management,married,tertiary
42,blue-collar,married,secondary
40,unemployed,divorced,secondary
34,technician,married,tertiary
26,unemployed,single,primary
35,technician,married,tertiary
31,management,single,tertiary
44,self-employed,divorced,tertiary
23,services,single,secondary
45,blue-collar,married,secondary
31,management,married,tertiary
57,management,married,primary
46,blue-collar,divorced,primary
38,blue-collar,married,primary
32,management,single,tertiary
39,technician,single,tertiary
34,management,single,tertiary
52,technician,divorced,secondary
50,blue-collar,married,primary
37,blue-collar,married,secondary
29,management,single,tertiary
38,management,divorced,tertiary
75,retired,divorced,primary
46,management,married,tertiary
48,technician,married,secondary
42,management,single,tertiary
33,blue-collar,married,primary
46,blue-collar,married,primary
33,management,married,tertiary
58,admin.,married,secondary
43,technician,single,secondary
40,technician,single,secondary
30,student,single,tertiary
61,retired,divorced,primary
27,admin.,married,secondary
59,retired,married,primary
46,technician,divorced,tertiary
37,blue-collar,married,primary
49,management,married,tertiary
27,unemployed,single,primary
47,technician,married,secondary
30,blue-collar,single,secondary
35,management,single,tertiary
18,student,single,primary
37,blue-collar,married,secondary
35,technician,married,secondary
28,blue-collar,married,primary
55,blue-collar,single,tertiary
34,services,single,primary
56,technician,married,primary
30,services,divorced,secondary
37,student,single,secondary
34,technician,single,tertiary
37,admin.,single,secondary
52,blue-collar,married,primary
37,blue-collar,married,primary
42,technician,married,secondary
60,technician,married,secondary
46,admin.,single,tertiary
46,housemaid,married,primary
22,admin.,single,secondary
54,blue-collar,married,primary
30,management,divorced,tertiary
37,technician,single,secondary
56,management,married,tertiary
54,blue-collar,married,secondary
47,management,married,tertiary
29,blue-collar,single,primary
34,technician,single,secondary
53,technician,divorced,tertiary
45,technician,single,secondary
53,blue-collar,married,primary
49,self-employed,married,tertiary
58,retired,married,primary
59,retired,divorced,tertiary
42,technician,single,secondary
31,admin.,single,secondary
42,admin.,married,secondary
35,management,married,tertiary
56,self-employed,married,tertiary
35,blue-collar,married,primary
38,blue-collar,married,primary
37,management,single,tertiary
39,management,married,tertiary
35,technician,married,secondary
50,blue-collar,married,primary
54,management,married,tertiary
45,blue-collar,married,primary
48,blue-collar,married,primary
31,management,married,tertiary
40,blue-collar,single,primary
38,management,married,secondary
35,blue-collar,married,secondary
32,management,single,tertiary
38,management,married,tertiary
50,management,married,tertiary
31,admin.,married,secondary
32,technician,married,secondary
48,services,married,primary
61,housemaid,married,tertiary
40,blue-collar,divorced,primary
28,self-employed,single,tertiary
29,management,divorced,tertiary
53,blue-collar,married,primary
30,technician,single,secondary
37,admin.,married,tertiary
38,self-employed,married,secondary
38,blue-collar,divorced,primary
45,management,married,tertiary
53,admin.,married,secondary
79,retired,married,primary
48,technician,married,secondary
47,services,divorced,secondary
30,services,married,secondary
52,management,divorced,tertiary
25,management,single,tertiary
31,blue-collar,single,secondary
38,blue-collar,married,primary
59,retired,married,primary
35,blue-collar,single,primary
58,retired,married,tertiary
52,management,married,tertiary
46,admin.,divorced,primary
26,management,single,tertiary
32,admin.,single,secondary
60,housemaid,married,primary
34,technician,single,secondary
36,technician,married,secondary
41,unemployed,married,secondary
38,admin.,married,primary
47,management,single,tertiary
57,retired,married,secondary
59,housemaid,married,primary
33,blue-collar,married,primary
53,blue-collar,married,primary
36,blue-collar,single,primary
29,blue-collar,single,secondary
49,unemployed,married,tertiary
36,blue-collar,married,secondary
39,management,single,primary
35,blue-collar,married,primary
47,services,divorced,secondary
32,management,married,tertiary
31,management,single,tertiary
35,management,single,secondary
46,management,married,tertiary
60,blue-collar,divorced,primary
32,management,married,tertiary
39,services,single,secondary
70,retired,married,primary
29,services,single,secondary
36,management,divorced,tertiary
32,technician,divorced,secondary
28,blue-collar,married,primary
28,blue-collar,married,secondary
42,entrepreneur,married,tertiary
40,management,married,tertiary
53,management,married,tertiary
31,technician,married,secondary
39,management,single,secondary
26,self-employed,single,tertiary
35,management,married,primary
33,services,single,secondary
41,admin.,single,secondary
38,management,single,tertiary
55,blue-collar,married,secondary
35,unemployed,single,tertiary
36,technician,divorced,tertiary
58,management,married,tertiary
34,admin.,married,tertiary
59,retired,divorced,secondary
40,management,married,secondary
40,self-employed,divorced,tertiary
31,services,single,secondary
49,management,divorced,tertiary
40,admin.,married,secondary
38,technician,married,secondary
34,technician,married,tertiary
37,blue-collar,single,primary
53,management,divorced,tertiary
48,blue-collar,married,primary
51,blue-collar,married,primary
46,self-employed,married,primary
46,retired,married,primary
30,technician,married,tertiary
52,blue-collar,married,secondary
36,management,single,tertiary
45,management,divorced,secondary
33,management,married,secondary
54,blue-collar,married,secondary
30,services,married,secondary
56,retired,married,tertiary
26,student,single,tertiary
34,technician,divorced,secondary
27,technician,single,tertiary
39,management,single,tertiary
32,management,married,secondary
31,blue-collar,married,primary
30,management,married,tertiary
56,blue-collar,married,primary
49,technician,married,secondary
34,technician,married,secondary
52,blue-collar,divorced,primary
32,entrepreneur,married,tertiary
40,management,married,tertiary
50,entrepreneur,married,tertiary
41,blue-collar,married,primary
47,blue-collar,married,primary
82,retired,married,primary
48,blue-collar,married,primary
40,admin.,single,tertiary
35,management,divorced,tertiary
32,blue-collar,married,secondary
54,self-employed,divorced,primary
48,management,divorced,tertiary
32,management,single,tertiary
57,blue-collar,married,secondary
37,admin.,divorced,tertiary
32,management,single,tertiary
33,admin.,single,primary
42,management,married,tertiary
44,technician,divorced,secondary
40,blue-collar,married,primary
53,self-employed,married,tertiary
31,management,single,tertiary
26,blue-collar,single,secondary
35,admin.,married,tertiary
57,management,divorced,tertiary
43,blue-collar,married,primary
27,blue-collar,married,secondary
49,retired,married,primary
41,technician,married,secondary
53,technician,married,primary
32,management,married,tertiary
53,technician,married,secondary
36,management,married,tertiary
42,blue-collar,single,primary
57,retired,married,primary
37,admin.,married,secondary
28,blue-collar,married,secondary
43,blue-collar,single,primary
40,management,married,secondary
39,self-employed,married,tertiary
24,technician,single,tertiary
34,blue-collar,married,secondary
52,management,married,tertiary
30,blue-collar,married,secondary
34,management,single,tertiary
41,technician,married,secondary
51,management,married,tertiary
41,management,married,tertiary
78,retired,divorced,primary
36,management,single,tertiary
37,services,married,secondary
30,management,single,tertiary
42,technician,single,tertiary
27,technician,single,tertiary
51,blue-collar,divorced,primary
47,blue-collar,married,secondary
31,services,married,secondary
26,student,single,tertiary
50,management,divorced,tertiary
31,blue-collar,single,primary
45,technician,single,tertiary
33,management,single,tertiary
47,admin.,married,secondary
47,management,married,secondary
52,housemaid,divorced,primary
48,technician,married,tertiary
34,self-employed,married,tertiary
45,blue-collar,married,secondary
29,management,married,tertiary
25,unemployed,married,tertiary
33,services,divorced,secondary
38,blue-collar,married,secondary
56,technician,divorced,secondary
30,technician,single,tertiary
40,blue-collar,married,primary
31,management,single,tertiary
45,unemployed,single,secondary
42,blue-collar,married,primary
32,blue-collar,married,secondary
51,management,married,primary
33,management,single,tertiary
44,blue-collar,married,primary
51,unemployed,married,tertiary
27,student,single,secondary
59,retired,married,primary
36,blue-collar,married,secondary
40,services,single,secondary
50,blue-collar,married,primary
58,unemployed,married,primary
46,technician,divorced,secondary
55,unemployed,single,primary
26,blue-collar,single,primary
59,blue-collar,married,primary
29,admin.,single,tertiary
40,management,married,tertiary
50,management,married,tertiary
51,technician,married,secondary
33,blue-collar,single,secondary
31,management,married,tertiary
50,self-employed,married,tertiary
40,blue-collar,married,primary
51,technician,married,secondary
49,technician,married,tertiary
53,housemaid,married,tertiary
38,blue-collar,single,primary
60,retired,married,secondary
32,unemployed,married,tertiary
40,blue-collar,divorced,secondary
37,management,married,tertiary
40,services,married,secondary
44,entrepreneur,married,tertiary
27,entrepreneur,married,secondary
58,retired,married,primary
32,technician,single,secondary
54,blue-collar,married,secondary
30,management,married,tertiary
33,technician,single,tertiary
22,blue-collar,married,secondary
51,management,married,tertiary
39,housemaid,married,tertiary
30,services,married,secondary
36,technician,married,secondary
33,admin.,single,tertiary
33,technician,married,secondary
50,blue-collar,married,primary
53,blue-collar,divorced,primary
44,management,married,secondary
51,blue-collar,married,secondary
36,technician,married,tertiary
53,management,married,tertiary
55,technician,married,tertiary
60,entrepreneur,married,primary
44,unemployed,married,secondary
58,retired,married,primary
54,blue-collar,married,primary
45,management,married,primary
35,blue-collar,single,primary
54,retired,married,primary
55,admin.,married,secondary
45,management,married,tertiary
32,technician,single,tertiary
39,management,married,tertiary
59,retired,married,primary
53,technician,divorced,secondary
32,housemaid,married,primary
36,admin.,single,secondary
29,admin.,single,secondary
36,management,married,tertiary
34,management,married,tertiary
42,management,single,tertiary
53,technician,divorced,primary
72,retired,married,primary
33,management,single,tertiary
48,technician,married,secondary
31,management,married,tertiary
54,retired,divorced,tertiary
33,management,divorced,tertiary
30,management,single,tertiary
46,management,married,tertiary
34,services,married,secondary
52,services,single,secondary
52,admin.,married,primary
43,services,married,primary
47,management,single,tertiary
56,blue-collar,married,primary
42,blue-collar,married,secondary
28,management,single,secondary
27,student,single,tertiary
67,retired,married,primary
48,services,divorced,secondary
35,self-employed,married,secondary
32,entrepreneur,divorced,secondary
52,management,married,tertiary
56,management,divorced,primary
30,blue-collar,single,tertiary
39,management,married,tertiary
43,blue-collar,divorced,primary
42,blue-collar,married,secondary
52,housemaid,married,primary
29,technician,single,secondary
52,management,married,tertiary
64,technician,married,tertiary
33,admin.,married,secondary
69,retired,single,tertiary
43,unemployed,single,primary
45,blue-collar,married,primary
43,blue-collar,divorced,primary
39,blue-collar,married,primary
28,technician,single,secondary
56,services,married,primary
39,technician,married,secondary
44,admin.,married,secondary
31,technician,single,secondary
41,management,married,primary
27,technician,single,tertiary
60,blue-collar,married,tertiary
36,management,divorced,tertiary
55,self-employed,married,primary
34,management,married,tertiary
41,blue-collar,divorced,primary
37,blue-collar,married,primary
49,management,divorced,tertiary
36,management,married,tertiary
58,retired,married,primary
36,technician,married,secondary
35,blue-collar,married,primary
46,self-employed,married,primary
56,services,married,secondary
30,admin.,single,secondary
41,blue-collar,married,primary
31,technician,single,primary
32,blue-collar,married,primary
42,blue-collar,married,primary
56,blue-collar,married,primary
40,blue-collar,married,primary
48,blue-collar,married,secondary
36,unemployed,single,secondary
40,blue-collar,married,primary
40,blue-collar,married,primary
37,blue-collar,married,primary
32,services,single,secondary
36,student,married,primary
78,retired,married,primary
60,technician,married,secondary
32,technician,single,tertiary
38,technician,married,tertiary
56,housemaid,divorced,primary
42,admin.,single,tertiary
32,management,married,tertiary
57,blue-collar,married,primary
30,technician,single,tertiary
56,management,married,tertiary
50,blue-collar,divorced,primary
28,blue-collar,single,secondary
55,retired,married,primary
38,blue-collar,married,primary
30,services,married,secondary
37,blue-collar,married,primary
58,admin.,married,primary
35,management,married,tertiary
57,blue-collar,married,secondary
27,management,single,tertiary
46,blue-collar,married,primary
50,blue-collar,married,primary
44,management,married,tertiary
51,management,married,tertiary
34,blue-collar,married,primary
26,services,single,secondary
32,self-employed,single,tertiary
31,management,married,tertiary
53,entrepreneur,married,primary
32,management,married,tertiary
57,blue-collar,married,primary
41,management,married,primary
44,self-employed,single,tertiary
40,management,single,tertiary
48,unemployed,married,primary
35,blue-collar,married,primary
52,services,married,tertiary
40,blue-collar,married,secondary
46,services,married,secondary
57,admin.,divorced,secondary
47,admin.,married,secondary
45,admin.,single,secondary
38,blue-collar,married,secondary
32,management,married,tertiary
33,management,married,tertiary
53,blue-collar,married,primary
31,management,single,tertiary
61,retired,divorced,secondary
54,management,married,tertiary
31,technician,single,tertiary
35,management,married,tertiary
38,entrepreneur,married,tertiary
32,management,single,tertiary
32,management,single,tertiary
38,housemaid,divorced,secondary
50,blue-collar,married,primary
36,management,married,tertiary
56,housemaid,married,primary
31,entrepreneur,single,tertiary
64,housemaid,married,primary
55,blue-collar,married,primary
53,management,married,tertiary
43,blue-collar,married,primary
51,management,single,tertiary
53,technician,married,secondary
44,technician,married,tertiary
36,unemployed,single,secondary
48,unemployed,married,secondary
35,blue-collar,married,primary
58,retired,single,primary
78,retired,married,primary
34,blue-collar,married,primary
49,entrepreneur,divorced,secondary
41,blue-collar,married,primary
58,housemaid,married,primary
46,blue-collar,married,primary
45,admin.,married,secondary
32,management,married,tertiary
54,management,married,primary
35,admin.,single,secondary
53,management,married,tertiary
45,housemaid,married,tertiary
28,blue-collar,single,primary
42,services,divorced,secondary
43,admin.,married,secondary
31,management,single,tertiary
73,retired,married,primary
51,services,married,secondary
42,management,married,tertiary
53,management,married,tertiary
36,admin.,single,tertiary
42,blue-collar,married,primary
32,technician,single,secondary
33,blue-collar,married,primary
43,management,divorced,tertiary
28,self-employed,married,tertiary
44,housemaid,married,primary
32,management,single,tertiary
43,blue-collar,married,primary
29,management,married,tertiary
29,blue-collar,single,secondary
57,admin.,divorced,secondary
40,management,single,tertiary
44,management,married,tertiary
43,blue-collar,married,secondary
28,technician,single,secondary
43,blue-collar,married,primary
54,management,single,tertiary
53,blue-collar,married,secondary
40,management,divorced,tertiary
44,technician,married,primary
33,technician,married,secondary
55,management,divorced,tertiary
25,management,single,tertiary
36,management,married,secondary
57,self-employed,married,primary
30,admin.,divorced,secondary
57,blue-collar,married,primary
32,technician,single,secondary
29,management,married,tertiary
30,admin.,married,secondary
42,blue-collar,married,primary
34,management,married,tertiary
54,blue-collar,married,primary
52,management,single,tertiary
32,blue-collar,married,primary
36,blue-collar,married,primary
41,self-employed,married,secondary
30,blue-collar,single,primary
40,admin.,single,secondary
41,blue-collar,married,primary
62,blue-collar,married,primary
32,admin.,married,secondary
50,blue-collar,married,primary
34,admin.,married,secondary
41,blue-collar,single,secondary
40,blue-collar,divorced,secondary
32,admin.,married,tertiary
59,housemaid,divorced,primary
60,retired,married,primary
45,management,married,tertiary
32,technician,single,tertiary
47,technician,married,secondary
32,technician,married,secondary
44,housemaid,married,primary
31,blue-collar,single,tertiary
53,retired,married,primary
47,blue-collar,married,primary
43,blue-collar,married,primary
39,blue-collar,married,secondary
45,blue-collar,married,primary
38,technician,married,secondary
38,unemployed,married,primary
36,admin.,divorced,primary
43,services,single,secondary
44,management,married,secondary
49,admin.,divorced,primary
55,blue-collar,married,primary
38,technician,married,tertiary
66,retired,married,primary
42,unemployed,married,primary
49,entrepreneur,married,primary
42,blue-collar,single,primary
54,management,married,tertiary
28,self-employed,single,tertiary
58,blue-collar,married,primary
53,management,married,tertiary
32,admin.,married,secondary
35,unknown,married,primary
32,blue-collar,married,primary
32,management,married,tertiary
37,self-employed,married,tertiary
51,management,divorced,tertiary
55,management,married,tertiary
28,management,single,tertiary
54,retired,divorced,tertiary
34,entrepreneur,married,primary
38,blue-collar,married,primary
53,blue-collar,married,primary
56,management,divorced,tertiary
47,blue-collar,married,primary
31,management,single,tertiary
59,technician,married,primary
45,housemaid,married,primary
41,admin.,single,secondary
45,technician,single,secondary
46,housemaid,married,primary
25,technician,single,secondary
62,unemployed,married,secondary
56,retired,married,primary
37,self-employed,single,tertiary
46,management,divorced,tertiary
41,blue-collar,married,primary
59,management,single,tertiary
34,self-employed,married,primary
51,housemaid,married,secondary
42,management,single,tertiary
46,technician,single,secondary
29,services,married,secondary
36,management,married,tertiary
41,admin.,married,primary
28,blue-collar,single,secondary
50,management,married,tertiary
47,blue-collar,married,secondary
49,blue-collar,married,primary
37,management,married,tertiary
40,blue-collar,single,secondary
27,technician,married,tertiary
59,technician,married,secondary
31,technician,single,secondary
32,self-employed,married,tertiary
33,admin.,married,secondary
33,technician,married,tertiary
50,management,married,tertiary
30,management,single,tertiary
46,blue-collar,married,primary
30,management,single,tertiary
64,retired,married,tertiary
43,housemaid,married,primary
43,services,single,tertiary
50,technician,married,secondary
29,blue-collar,married,primary
44,blue-collar,married,secondary
50,technician,married,secondary
55,blue-collar,married,primary
37,self-employed,single,tertiary
48,housemaid,married,primary
69,retired,married,primary
33,management,single,tertiary
24,management,single,secondary
36,blue-collar,single,primary
51,admin.,married,tertiary
34,management,married,tertiary
28,management,single,tertiary
29,management,married,tertiary
31,blue-collar,single,primary
33,admin.,single,tertiary
34,management,married,tertiary
42,blue-collar,married,secondary
49,technician,single,secondary
47,services,married,primary
40,blue-collar,married,primary
34,blue-collar,married,primary
49,housemaid,married,tertiary
36,management,single,tertiary
41,management,married,tertiary
48,entrepreneur,married,secondary
33,management,married,tertiary
47,management,single,tertiary
60,blue-collar,divorced,primary
59,housemaid,married,primary
36,blue-collar,single,primary
34,technician,married,primary
38,services,married,secondary
59,unemployed,married,secondary
31,management,single,tertiary
57,retired,married,primary
23,blue-collar,married,primary
26,blue-collar,single,secondary
31,blue-collar,married,secondary
52,blue-collar,married,secondary
39,blue-collar,married,primary
26,services,single,secondary
74,retired,married,tertiary
33,blue-collar,single,primary
50,admin.,divorced,secondary
59,management,married,tertiary
47,blue-collar,married,secondary
47,housemaid,divorced,primary
27,blue-collar,single,secondary
50,management,married,secondary
51,blue-collar,married,primary
66,retired,married,primary
30,technician,married,tertiary
54,management,married,tertiary
37,self-employed,married,tertiary
42,blue-collar,married,primary
41,technician,married,tertiary
27,blue-collar,single,primary
26,services,single,secondary
60,entrepreneur,married,primary
33,services,single,secondary
34,blue-collar,divorced,secondary
36,unemployed,married,primary
51,services,married,primary
58,blue-collar,married,primary
54,admin.,married,secondary
57,retired,married,primary
49,management,divorced,tertiary
73,management,married,tertiary
50,entrepreneur,married,primary
39,retired,divorced,primary
39,management,married,tertiary
27,management,single,tertiary
43,blue-collar,married,primary
44,housemaid,married,tertiary
33,blue-collar,divorced,secondary
37,technician,married,secondary
33,blue-collar,single,secondary
39,management,married,primary
41,management,married,primary
32,self-employed,single,secondary
55,entrepreneur,married,secondary
40,services,married,secondary
38,admin.,married,secondary
51,services,married,secondary
56,self-employed,married,tertiary
47,unemployed,married,primary
26,management,single,tertiary
46,entrepreneur,divorced,tertiary
58,entrepreneur,married,tertiary
40,blue-collar,married,secondary
30,management,married,tertiary
50,management,married,tertiary
28,blue-collar,married,primary
55,retired,married,primary
45,technician,single,secondary
37,blue-collar,single,secondary
55,blue-collar,married,primary
44,blue-collar,single,secondary
35,management,single,tertiary
28,admin.,single,tertiary
33,student,single,tertiary
33,blue-collar,married,secondary
33,self-employed,married,secondary
43,self-employed,married,primary
25,student,single,secondary
46,services,married,primary
31,services,married,secondary
36,blue-collar,married,primary
60,technician,married,tertiary
32,technician,single,tertiary
39,technician,married,secondary
43,management,married,tertiary
28,management,single,tertiary
27,student,single,tertiary
44,technician,married,secondary
34,technician,married,secondary
54,management,divorced,primary
62,management,married,tertiary
51,blue-collar,married,secondary
30,technician,married,secondary
24,student,single,secondary
32,technician,single,tertiary
70,retired,married,primary
59,self-employed,married,secondary
55,blue-collar,married,primary
46,housemaid,married,primary
47,management,single,tertiary
39,blue-collar,married,primary
28,student,single,secondary
50,housemaid,single,secondary
40,blue-collar,married,primary
60,retired,married,secondary
80,retired,married,primary
30,technician,single,secondary
30,admin.,married,primary
39,self-employed,married,tertiary
47,blue-collar,married,secondary
61,retired,married,secondary
33,self-employed,divorced,tertiary
57,blue-collar,married,secondary
47,blue-collar,married,primary
52,unemployed,married,tertiary
57,management,married,primary
44,management,married,tertiary
47,unknown,divorced,primary
32,technician,single,tertiary
35,self-employed,single,tertiary
30,admin.,married,secondary
30,technician,single,secondary
30,admin.,single,tertiary
33,blue-collar,married,secondary
43,services,married,tertiary
67,retired,divorced,primary
44,technician,married,secondary
39,blue-collar,married,primary
24,blue-collar,married,primary
58,retired,married,primary
35,management,married,tertiary
50,blue-collar,married,primary
38,blue-collar,single,primary
50,management,married,tertiary
59,entrepreneur,married,primary
33,management,married,tertiary
51,housemaid,married,primary
40,blue-collar,divorced,primary
48,housemaid,divorced,primary
45,self-employed,married,tertiary
42,blue-collar,married,primary
52,management,married,secondary
30,unemployed,single,tertiary
52,technician,married,secondary
31,management,married,tertiary
36,technician,single,secondary
28,services,single,secondary
46,entrepreneur,married,primary
46,blue-collar,married,secondary
51,blue-collar,married,primary
41,technician,divorced,secondary
30,management,married,tertiary
46,blue-collar,married,primary
37,admin.,married,secondary
57,blue-collar,married,primary
32,blue-collar,single,secondary
50,admin.,divorced,secondary
36,blue-collar,divorced,primary
35,technician,married,secondary
81,retired,married,primary
33,management,married,tertiary
41,housemaid,married,primary
55,management,divorced,tertiary
31,blue-collar,married,primary
47,blue-collar,married,primary
31,self-employed,married,tertiary
29,management,single,tertiary
35,self-employed,married,tertiary
39,admin.,married,secondary
37,blue-collar,married,primary
37,admin.,single,secondary
29,entrepreneur,divorced,tertiary
43,unemployed,divorced,secondary
21,entrepreneur,single,tertiary
28,self-employed,single,tertiary
55,retired,married,tertiary
39,blue-collar,married,primary
55,retired,married,primary
62,retired,married,secondary
34,blue-collar,married,secondary
39,admin.,married,primary
52,technician,married,tertiary
60,technician,married,tertiary
56,retired,married,primary
59,management,married,primary
46,blue-collar,married,primary
54,admin.,married,secondary
56,management,married,tertiary
30,self-employed,single,tertiary
44,blue-collar,married,primary
50,management,married,tertiary
58,technician,married,secondary
73,retired,single,secondary
33,self-employed,single,tertiary
38,blue-collar,married,primary
34,entrepreneur,married,primary
36,technician,single,secondary
36,management,married,secondary
28,technician,married,secondary
45,services,married,secondary
45,technician,married,secondary
35,management,married,tertiary
31,blue-collar,married,primary
31,blue-collar,single,secondary
32,admin.,single,tertiary
43,entrepreneur,married,primary
50,admin.,married,primary
34,blue-collar,single,secondary
55,services,married,secondary
56,entrepreneur,married,secondary
31,management,single,tertiary
30,management,single,tertiary
32,management,single,tertiary
75,retired,married,primary
47,management,single,tertiary
36,unemployed,married,primary
54,retired,single,primary
69,retired,married,primary
48,unemployed,married,primary
42,admin.,married,secondary
54,management,divorced,primary
29,management,single,tertiary
51,blue-collar,married,primary
41,management,single,tertiary
34,management,divorced,tertiary
43,retired,single,primary
33,management,single,tertiary
37,blue-collar,married,secondary
56,management,single,primary
54,technician,divorced,secondary
36,blue-collar,married,primary
38,unemployed,married,secondary
36,self-employed,married,secondary
39,management,married,tertiary
40,services,married,secondary
39,management,single,secondary
55,entrepreneur,married,primary
37,management,divorced,tertiary
28,technician,single,secondary
67,retired,married,tertiary
56,admin.,married,secondary
55,management,married,primary
33,management,single,tertiary
54,retired,married,tertiary
27,self-employed,married,tertiary
33,technician,single,secondary
41,blue-collar,married,primary
50,management,married,secondary
39,blue-collar,married,primary
37,management,married,tertiary
54,management,married,primary
27,technician,single,tertiary
54,admin.,single,secondary
52,technician,married,secondary
45,technician,married,tertiary
39,blue-collar,married,primary
75,retired,divorced,primary
66,retired,married,primary
57,retired,married,primary
38,services,married,primary
29,management,single,tertiary
43,unemployed,married,primary
75,blue-collar,married,secondary
29,blue-collar,single,secondary
51,housemaid,divorced,tertiary
45,admin.,married,primary
36,entrepreneur,married,tertiary
47,blue-collar,married,secondary
29,management,married,tertiary
31,blue-collar,single,secondary
36,blue-collar,single,primary
32,technician,married,secondary
46,management,married,tertiary
35,management,married,tertiary
45,management,married,tertiary
35,management,married,tertiary
31,management,married,tertiary
34,technician,single,secondary
46,retired,married,primary
42,services,single,secondary
45,management,divorced,tertiary
32,entrepreneur,single,tertiary
33,management,single,tertiary
47,unemployed,married,secondary
30,management,single,tertiary
46,technician,married,secondary
33,management,single,tertiary
44,blue-collar,married,primary
53,entrepreneur,married,secondary
48,technician,single,secondary
50,entrepreneur,married,primary
37,blue-collar,married,primary
41,blue-collar,married,primary
53,retired,married,secondary
49,unknown,single,tertiary
50,admin.,married,secondary
29,technician,single,secondary
30,blue-collar,divorced,primary
36,management,single,tertiary
47,blue-collar,married,primary
31,management,married,tertiary
57,admin.,married,secondary
36,technician,married,secondary
51,management,married,primary
55,self-employed,divorced,secondary
43,technician,divorced,secondary
34,management,divorced,tertiary
30,management,married,tertiary
48,blue-collar,divorced,primary
43,management,married,tertiary
33,blue-collar,single,secondary
30,technician,single,secondary
38,blue-collar,married,primary
34,management,married,tertiary
32,entrepreneur,married,tertiary
44,blue-collar,single,primary
35,self-employed,married,primary
25,services,single,secondary
34,blue-collar,married,primary
42,admin.,divorced,secondary
37,technician,married,secondary
41,management,married,tertiary
32,blue-collar,married,primary
41,blue-collar,married,secondary
49,blue-collar,married,secondary
46,retired,married,primary
40,admin.,single,tertiary
40,blue-collar,married,secondary
59,technician,divorced,secondary
45,technician,divorced,secondary
30,management,married,secondary
50,blue-collar,married,primary
48,management,married,secondary
46,blue-collar,married,primary
24,technician,single,tertiary
51,blue-collar,married,primary
34,blue-collar,single,primary
44,technician,married,secondary
29,management,single,tertiary
54,retired,single,secondary
48,services,single,secondary
27,student,single,secondary
27,technician,single,secondary
30,technician,single,secondary
50,blue-collar,divorced,primary
36,unemployed,married,secondary
39,blue-collar,married,primary
26,services,divorced,primary
42,management,married,tertiary
32,blue-collar,married,primary
36,blue-collar,married,primary
61,retired,divorced,secondary
43,technician,single,secondary
44,entrepreneur,married,primary
32,technician,single,tertiary
58,retired,married,primary
28,technician,married,secondary
39,blue-collar,single,primary
38,management,single,tertiary
53,blue-collar,married,primary
43,blue-collar,married,primary
32,management,single,tertiary
45,blue-collar,divorced,primary
53,services,married,primary
53,blue-collar,married,primary
59,technician,married,secondary
38,management,married,tertiary
29,blue-collar,married,secondary
41,blue-collar,married,primary
90,retired,divorced,primary
43,management,married,tertiary
59,unknown,married,primary
33,unemployed,single,tertiary
53,housemaid,married,primary
28,self-employed,single,tertiary
32,blue-collar,single,primary
26,self-employed,single,tertiary
36,management,married,tertiary
24,management,single,tertiary
44,self-employed,single,tertiary
47,unemployed,married,tertiary
28,management,married,tertiary
58,technician,married,tertiary
53,blue-collar,married,primary
28,management,single,tertiary
44,blue-collar,married,primary
38,blue-collar,married,secondary
49,management,divorced,tertiary
62,management,married,tertiary
47,blue-collar,single,primary
53,management,married,tertiary
41,unemployed,divorced,secondary
49,unemployed,single,tertiary
48,management,married,tertiary
40,management,married,secondary
32,services,divorced,secondary
45,technician,single,tertiary
49,services,married,secondary
32,management,married,tertiary
42,entrepreneur,single,tertiary
55,management,single,tertiary
62,housemaid,married,secondary
37,blue-collar,married,primary
42,blue-collar,married,secondary
29,management,single,tertiary
30,blue-collar,married,secondary
35,blue-collar,divorced,primary
49,admin.,married,primary
38,blue-collar,divorced,secondary
56,retired,married,secondary
60,admin.,married,secondary
55,management,married,tertiary
42,management,divorced,primary
41,technician,single,secondary
55,management,divorced,tertiary
35,management,married,tertiary
52,unemployed,divorced,tertiary
36,admin.,married,secondary
32,management,single,tertiary
53,technician,married,secondary
33,technician,divorced,secondary
44,entrepreneur,married,tertiary
46,blue-collar,divorced,secondary
38,management,married,tertiary
49,management,divorced,tertiary
60,management,married,primary
27,self-employed,single,tertiary
23,student,single,secondary
